"b_p","M_0","V_0","K_0","R_0","b_q","b_a","p_S","p_H_cond_S","phi_E","phi_U","phi_S","h_V","gamma","N_0","E_0","z_0","C_0","social_distancing_start_time","quarantine_start_time","PCR_sens","sigma_M","beta_w_3","beta_w_2","beta_w_1","beta_w_0","g_0","g_F","sigma_epsilon","G_w_y_scaling","msg","iter_num","param_index","loglik","nfail","trace_num","loglist.se"
0.413793103448276,5,13,14,9.55514404717913,0.0990411789700352,0.975986484616039,0.0690433374402208,0.615589942342631,1.09,1.09,0.2,0.125,1247.30440797886,8e+06,34706.2871948235,7901.37931286207,0,17,22,0.9,0.293345091136455,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,214,-633.650309169133,,,0.00716495868984402
0.413793103448276,5,13,14,13.52593951865,0.0677178373508582,0.815936247187153,0.0887354862527212,0.580806777161303,1.09,1.09,0.2,0.125,2.47196217420952,8e+06,378.589615305996,13730.2960738049,0,17,22,0.9,0.315693782247479,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,215,-648.070162105876,,,0.00953816199936982
0.413793103448276,5,13,14,171.755137530043,0.713973887157089,0.386030464067892,0.142493391987047,0.842746589368991,1.09,1.09,0.2,0.125,271.391317291535,8e+06,31672.2092183303,6819.006295657,0,17,22,0.9,1.27495083341805,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,215,-757.493967178853,,,0.000405321747088303
0.413793103448276,5,13,14,13.2252623289887,0.0745922455952461,0.757061044649707,0.0830625504831859,0.588212298633226,1.09,1.09,0.2,0.125,168.648475364776,8e+06,9942.0151230115,11080.6596846777,0,17,22,0.9,0.314437257650936,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,216,-644.106976830746,,,0.00712893035729853
0.413793103448276,5,13,14,11.3098860923769,0.138825704450025,0.735339503786236,0.0661865639932109,0.539056471354732,1.09,1.09,0.2,0.125,91.2783753142663,8e+06,36524.1039673092,14125.9078419548,0,17,22,0.9,0.304188827066949,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,216,-636.25462440189,,,0.0113215731616965
0.413793103448276,5,13,14,291.589297819776,0.0783534918066981,0.14739894954172,0.346620538368778,0.384309542504713,1.09,1.09,0.2,0.125,922.359350485186,8e+06,20593.7668103659,10163.3548753069,0,17,22,0.9,1.27049935167107,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,217,-758.211977261589,,,0.000456793166342622
0.413793103448276,5,13,14,7.8936413224906,0.131441607573032,0.996872088108085,0.0609954672204699,0.67924979425629,1.09,1.09,0.2,0.125,13.6616059070997,8e+06,65594.2135901146,6560.52626156098,0,17,22,0.9,0.289565441708736,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,217,-634.67600030802,,,0.00533161640470317
0.448275862068966,5,13,14,11.3260472356017,0.0526857386559011,0.87639408762135,0.137283762049933,0.627190597611472,1.09,1.09,0.2,0.125,1006.20339527402,8e+06,8302.98596708411,6000.95565358531,0,17,22,0.9,0.321343328073027,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,218,-644.906502439065,,,0.00971706535612839
0.448275862068966,5,13,14,8.15826680297882,0.172000347485219,0.00265790069548374,0.252776609892747,0.121296629051309,1.09,1.09,0.2,0.125,687.648726210186,8e+06,31458.5061605372,12410.1904425999,0,17,22,0.9,0.280539892249643,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,218,-630.133910308846,,,0.00509876105153099
0.448275862068966,5,13,14,10.8459956710011,0.141064532213825,0.0342684172782767,0.228815120026051,0.921865476917334,1.09,1.09,0.2,0.125,334.660469722994,8e+06,33226.8298046607,877.934949618234,0,17,22,0.9,0.298148674495978,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,219,-639.558032455887,,,0.00562492014399462
0.448275862068966,5,13,14,10.6974591720686,0.128442292389646,0.683846023064225,0.0631831712760237,0.645838390354835,1.09,1.09,0.2,0.125,1243.30354742286,8e+06,53393.4049013416,7284.17992293473,0,17,22,0.9,0.287669132161161,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,219,-632.597639291905,,,0.00671015764114528
0.448275862068966,5,13,14,11.2139844046774,0.0627978593885622,0.75816263723596,0.213241066036605,0.32119265468193,1.09,1.09,0.2,0.125,504.704807249386,8e+06,12478.5239861011,13179.735633604,0,17,22,0.9,0.433029482554316,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,220,-663.300603353137,,,0.00291333786300682
0.448275862068966,5,13,14,194.84366373984,0.105985465815944,0.00504117383300973,0.782274006110185,0.154937513358489,1.09,1.09,0.2,0.125,73.3490104535387,8e+06,51813.127259565,7957.23650256047,0,17,22,0.9,1.2973640522809,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,220,-758.358451938109,,,0.000484737825367401
0.448275862068966,5,13,14,3.86261721432166,0.131873948310281,0.894266126941066,0.292851223637462,0.113958206898475,1.09,1.09,0.2,0.125,23.0417596462033,8e+06,11972.5881842524,15259.3260050425,0,17,22,0.9,0.289022291222923,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,221,-634.142720579928,,,0.0104518827689856
0.448275862068966,5,13,14,10.2179367783329,0.0781169543899695,0.124621250298959,0.785171081607729,0.0701040890871974,1.09,1.09,0.2,0.125,131.017678259501,8e+06,35940.248162818,7916.04618182563,0,17,22,0.9,0.427433973202577,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,221,-695.982829687015,,,0.00537815584780579
0.448275862068966,5,13,14,3.39838628937338,0.138078375141546,0.940617308680018,0.453875636078947,0.181197596267531,1.09,1.09,0.2,0.125,460.67750143025,8e+06,21020.1302568305,3517.96646864826,0,17,22,0.9,0.278480853589011,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,222,-629.568973276877,,,0.00793831880541812
0.448275862068966,5,13,14,9.82000081002183,0.139146493672966,0.77121904274042,0.0614611703953461,0.635924385653642,1.09,1.09,0.2,0.125,13.7581564652503,8e+06,55712.5354326188,8576.4650708435,0,17,22,0.9,0.292972210046166,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,222,-633.60122376521,,,0.00713625737282815
0.448275862068966,5,13,14,9.98502702612812,0.120931283678951,0.878742249638753,0.0653119403960064,0.584300447423445,1.09,1.09,0.2,0.125,2774.81308600669,8e+06,37151.1818196078,10464.350808035,0,17,22,0.9,0.294459068941094,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,223,-633.745606425547,,,0.00778503296259844
0.448275862068966,5,13,14,9.84155129417928,0.0413692419732845,0.982413372884283,0.895396218178931,0.158127542955512,1.09,1.09,0.2,0.125,47.5296157120588,8e+06,2722.98752218148,5825.46371593241,0,17,22,0.9,0.427749876891235,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,223,-665.682137366326,,,0.00374271559223792
0.448275862068966,5,13,14,10.7272112920964,0.0953298477923999,0.904511042845653,0.0709135760341719,0.583467611051019,1.09,1.09,0.2,0.125,2067.16549912857,8e+06,26619.9730527709,9418.97848143498,0,17,22,0.9,0.296446164150043,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,224,-635.762830641583,,,0.006604010759511
0.448275862068966,5,13,14,96.0350917489397,0.743867355468778,0.955014578424897,0.745499810045086,0.163309159832735,1.09,1.09,0.2,0.125,69.0201219440682,8e+06,37420.7191490365,9046.88466419719,0,17,22,0.9,1.29079921807515,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,224,-758.339506620459,,,0.00052380940130368
0.448275862068966,5,13,14,16.7261151196873,0.0928801180476656,0.382271074630156,0.0847953638995867,0.673988668789157,1.09,1.09,0.2,0.125,2.57163621962222,8e+06,32508.662543071,5294.71729153992,0,17,22,0.9,0.295150713104174,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,225,-634.296707322347,,,0.00684490010449309
0.448275862068966,5,13,14,11.0704971625628,0.0675970502352385,0.900884156926545,0.222912558811236,0.320735199416555,1.09,1.09,0.2,0.125,27.7608937540753,8e+06,26561.4391565236,1523.50816098322,0,17,22,0.9,0.582723214507338,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,225,-671.617139775081,,,0.00346189809770242
0.448275862068966,5,13,14,129.580013179803,0.024614420448577,0.0328863857833769,0.975640705774953,0.123763592581138,1.09,1.09,0.2,0.125,440.707669189723,8e+06,20339.4942214232,11035.7262757265,0,17,22,0.9,1.27352155403974,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,226,-758.218191761365,,,0.000436791275510236
0.448275862068966,5,13,14,9.31808831825813,0.196178052908857,0.0984102082565511,0.13412227869042,0.201120754272285,1.09,1.09,0.2,0.125,111.117560392866,8e+06,72652.3621514474,10094.6714840739,0,17,22,0.9,0.277336550210696,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,226,-627.502888506265,,,0.00837196251000042
0.448275862068966,5,13,14,12.4602381654353,0.0689793785941257,0.541276728573068,0.12544415685492,0.668854314362817,1.09,1.09,0.2,0.125,56.9156305352088,8e+06,20089.049822415,4181.95778347915,0,17,22,0.9,0.299825907020659,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,227,-640.027018351945,,,0.00862544711836986
0.448275862068966,5,13,14,8.31383485969072,0.128453210525857,0.986355306977381,0.0632514915553369,0.624982795552758,1.09,1.09,0.2,0.125,346.820826379635,8e+06,50304.8401963417,8914.18427045339,0,17,22,0.9,0.29234442063343,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,227,-633.072059553268,,,0.00513975883786493
0.448275862068966,5,13,14,7.4800964336707,0.0828516616402311,0.670179224279101,0.92347699153797,0.0736483472256685,1.09,1.09,0.2,0.125,103.530686631587,8e+06,50586.8962451115,9250.9235209045,0,17,22,0.9,0.4850170818613,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,228,-670.349528666536,,,0.00240347627188545
0.448275862068966,5,13,14,306.444744539449,0.311954172499677,0.864131143061456,0.643955332547109,0.185529337495716,1.09,1.09,0.2,0.125,263.734699934781,8e+06,20142.2275825057,11698.506792334,0,17,22,0.9,1.27263888530905,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,228,-758.252215226876,,,0.00036842435575049
0.448275862068966,5,13,14,4.68302264240306,0.137693843686411,0.0325571356213582,0.595016630148264,0.146155912122623,1.09,1.09,0.2,0.125,56.0602427416184,8e+06,14099.3534225832,3907.45276234896,0,17,22,0.9,0.280910441459527,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,229,-629.476539173355,,,0.00765943593507505
0.448275862068966,5,13,14,9.58743699824049,0.0465255096195174,0.184455324150031,0.93018692985751,0.109714866114845,1.09,1.09,0.2,0.125,85.220274459309,8e+06,12350.2015992188,5546.35028383511,0,17,22,0.9,0.432703049242375,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,229,-683.245589968754,,,0.006381649832582
0.448275862068966,5,13,14,96.3152134568268,0.038706648200892,0.457292835606323,0.30886818708382,0.386310955877929,1.09,1.09,0.2,0.125,219.572563281958,8e+06,41745.1623116478,10460.9471366893,0,17,22,0.9,1.27933555624476,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,230,-758.315529896695,,,0.000388454215419213
0.448275862068966,5,13,14,4.3565563139334,0.120627096508255,0.721697337980979,0.396841080001204,0.11034360839105,1.09,1.09,0.2,0.125,410.60772608876,8e+06,854.616205144368,14863.6908528098,0,17,22,0.9,0.298777928803636,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,230,-640.684580075569,,,0.0147385106817352
0.448275862068966,5,13,14,130.110589628665,0.111830471265803,0.815822397278095,0.21647889329146,0.568924138999684,1.09,1.09,0.2,0.125,120.093379199756,8e+06,23736.8294614327,5788.50435735733,0,17,22,0.9,1.27617138440557,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,231,-757.289368661452,,,0.000467902411090172
0.448275862068966,5,13,14,5.68933745921909,0.101935016380564,0.754267278300093,0.247349681497975,0.170126639819982,1.09,1.09,0.2,0.125,16.0407713069835,8e+06,513.174925248355,16098.948115543,0,17,22,0.9,0.297938509557179,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,231,-643.40503645057,,,0.0123375366246285
0.448275862068966,5,13,14,15.7858083176285,0.130859457512722,0.407322292204516,0.0664897607599547,0.604643214806443,1.09,1.09,0.2,0.125,220.264033289244,8e+06,40112.7840115835,9718.4108798448,0,17,22,0.9,0.291086239161847,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,232,-637.270596969769,,,0.0105886991036628
0.448275862068966,5,13,14,4.32328546940882,0.134208055884405,0.0423123452060617,0.676132234659528,0.193997737148474,1.09,1.09,0.2,0.125,74.9103991831019,8e+06,14102.8297867782,2100.07054324279,0,17,22,0.9,0.280265036362071,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,232,-628.988847365712,,,0.00836657374818288
0.448275862068966,5,13,14,11.7170995105729,0.0792681642489318,0.839015681180597,0.0821294756877277,0.571882039518872,1.09,1.09,0.2,0.125,143.301725068551,8e+06,9581.95786514264,12360.0848878955,0,17,22,0.9,0.313833342119618,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,233,-641.870560371494,,,0.0135587625098849
0.448275862068966,5,13,14,10.0230910788955,0.129495796972531,0.871386485091183,0.0643066344149902,0.581165841772027,1.09,1.09,0.2,0.125,5.81735427313274,8e+06,40267.5368694533,11426.3080896913,0,17,22,0.9,0.292828427305533,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,233,-633.798821256407,,,0.0108081227775264
0.448275862068966,5,13,14,7.49405278165876,0.132153392926067,0.999129609811164,0.061467096307407,0.685020810390488,1.09,1.09,0.2,0.125,405.561556773195,8e+06,65892.7638301503,6283.49905661037,0,17,22,0.9,0.287700391246444,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,234,-632.418636381616,,,0.00745515342573395
0.482758620689655,5,13,14,11.2098329620713,0.0578567682274797,0.810449930596452,0.122358803931547,0.630217157913246,1.09,1.09,0.2,0.125,69.4505602727432,8e+06,8810.77788638472,6890.99862434216,0,17,22,0.9,0.31601252461784,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,234,-642.362524874845,,,0.00637249346684277
0.482758620689655,5,13,14,9.98648887342021,0.197519947380641,0.0314714691417201,0.146944179347315,0.166916562183648,1.09,1.09,0.2,0.125,337.155528321904,8e+06,59077.9111368536,12651.4590850124,0,17,22,0.9,0.278777868248852,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,235,-628.0975620149,,,0.00608822729916624
0.482758620689655,5,13,14,315.074215043049,0.252534037708922,0.786174726697123,0.139092771921079,0.891974009998478,1.09,1.09,0.2,0.125,17.5825552564181,8e+06,17493.538421123,6500.80188140907,0,17,22,0.9,1.27332493287858,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,235,-757.369101571314,,,0.00047048360085807
0.482758620689655,5,13,14,9.29128077312556,0.0815422883050327,0.581109111963964,0.150112571561451,0.491763563680321,1.09,1.09,0.2,0.125,108.066298715517,8e+06,34099.1581801234,6403.60715078196,0,17,22,0.9,0.365233132117874,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,236,-655.725827764762,,,0.00633050125142029
0.482758620689655,5,13,14,11.0309535718527,0.0679079562967828,0.097944249776789,0.634520999287291,0.128498337922636,1.09,1.09,0.2,0.125,112.269602035811,8e+06,12252.8186042652,15752.3278450745,0,17,22,0.9,0.473282449808353,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,236,-673.837938619981,,,0.00270851443890006
0.482758620689655,5,13,14,23.2536139212569,0.126591503372778,0.0309216435424134,0.132623803710978,0.312991976409393,1.09,1.09,0.2,0.125,19.6721310463183,8e+06,47665.4081042128,9699.25106598958,0,17,22,0.9,0.420836081204666,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,237,-661.614203336067,,,0.0039676104162818
0.482758620689655,5,13,14,19.5744145730989,0.13258720764693,0.0395365721802808,0.103734577407595,0.745580122946487,1.09,1.09,0.2,0.125,761.715908395499,8e+06,41008.3117673479,3350.9661569246,0,17,22,0.9,0.294072813440475,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,237,-635.65475399884,,,0.0074701529541829
0.482758620689655,5,13,14,3.47972767480749,0.13903875086804,0.911933009793867,0.347381383413031,0.115645114425068,1.09,1.09,0.2,0.125,523.835736965989,8e+06,17051.8943946785,11004.6973685597,0,17,22,0.9,0.282013385512724,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,238,-631.618997079163,,,0.0120659166465847
0.482758620689655,5,13,14,14.25555372286,0.130465036231922,0.449006043240233,0.0642127603132089,0.640672413135042,1.09,1.09,0.2,0.125,36.0077106988135,8e+06,45628.0079734107,8088.54846450685,0,17,22,0.9,0.289580701120181,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,238,-636.220615674026,,,0.00881857992048508
0.482758620689655,5,13,14,12.6903653137504,0.149277675549864,0.493454215541507,0.0641034150540944,0.61789106483663,1.09,1.09,0.2,0.125,41.340626421092,8e+06,55729.348865132,9523.33346700644,0,17,22,0.9,0.290435523827193,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,239,-638.471760342776,,,0.00662183237665145
0.482758620689655,5,13,14,9.24509536475938,0.126228666185598,0.885348679821206,0.0638591636130811,0.604788343080496,1.09,1.09,0.2,0.125,1397.84867784878,8e+06,43569.3017857747,10120.0301657947,0,17,22,0.9,0.290726284695008,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,239,-633.121836666926,,,0.00541085131173894
0.482758620689655,5,13,14,9.4861816828879,0.0426073904299002,0.990427940258753,0.97531354795693,0.110154442729481,1.09,1.09,0.2,0.125,44.1536181012617,8e+06,2319.96954916084,6648.85908901018,0,17,22,0.9,0.436266753169868,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,240,-719.232082289059,,,0.0169123827771244
0.482758620689655,5,13,14,19.5952173455899,0.130311528059053,0.0135461554668235,0.117949268089185,0.760736410836153,1.09,1.09,0.2,0.125,243.287333609627,8e+06,36986.7338066375,2711.27522225065,0,17,22,0.9,0.290327639087947,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,240,-635.410866946891,,,0.00800604457768998
0.482758620689655,5,13,14,3.69672149055388,0.14225357570762,0.994535591365825,0.167378791390921,0.181160695468798,1.09,1.09,0.2,0.125,27.7522702812465,8e+06,45571.8501127109,10630.1046456483,0,17,22,0.9,0.281048075740009,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,241,-628.829365158294,,,0.0053787294963294
0.482758620689655,5,13,14,9.91592527706939,0.0934329337044529,0.929928552792291,0.0732149674328889,0.615482700930944,1.09,1.09,0.2,0.125,4.98537552438341,8e+06,30833.4461452019,7991.78339600391,0,17,22,0.9,0.293272370523601,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,241,-634.573723867371,,,0.00857542297053927
0.482758620689655,5,13,14,7.08968392662723,0.0700228840673916,0.906946065725796,0.208198927556181,0.712141874826221,1.09,1.09,0.2,0.125,160.318122636708,8e+06,20314.8575166483,1829.07894496622,0,17,22,0.9,0.298853260613725,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,242,-640.675842388168,,,0.00716287800530069
0.482758620689655,5,13,14,12.9920755145157,0.0921473067978425,0.762558729742988,0.0768666619526169,0.534890765123982,1.09,1.09,0.2,0.125,5.90739459803953,8e+06,6040.93606318895,15289.2732479618,0,17,22,0.9,0.316776041321308,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,242,-643.988833051383,,,0.00723454957689162
0.482758620689655,5,13,14,138.060947019012,0.00861526645650285,0.0439952525002375,0.941716312844985,0.127351852740831,1.09,1.09,0.2,0.125,51.919956543198,8e+06,21836.0738478011,12433.8012533149,0,17,22,0.9,1.28396190090536,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,243,-758.620858070396,,,0.000238811004625558
0.482758620689655,5,13,14,8.34816385110046,0.192068560816769,0.0716879411680324,0.175475494273378,0.192201309105718,1.09,1.09,0.2,0.125,18.2703940663201,8e+06,58018.7809122063,8159.17550745898,0,17,22,0.9,0.274222451161102,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,243,-627.786110126618,,,0.00908613447234713
0.482758620689655,5,13,14,4.35602837363862,0.161440819581528,0.672761765198126,0.158296851128401,0.164808549737418,1.09,1.09,0.2,0.125,97.4727920394803,8e+06,56113.614056188,12171.6150549257,0,17,22,0.9,0.277282786202533,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,244,-628.566418539034,,,0.00454951160499299
0.482758620689655,5,13,14,6.25647311636466,0.0791645783556377,0.583128339759931,0.982112109432236,0.126462111874828,1.09,1.09,0.2,0.125,2.4373815936606,8e+06,46086.2214264454,8283.68776710513,0,17,22,0.9,0.4379397507158,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,244,-679.210133900868,,,0.00267263017273119
0.482758620689655,5,13,14,99.4275515991235,0.190028904980326,0.104341347311877,0.524225036322922,0.238398823456361,1.09,1.09,0.2,0.125,115.332210504234,8e+06,20344.6999188872,13120.1161369781,0,17,22,0.9,1.2732582535035,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,245,-758.598885395694,,,0.000277613997494517
0.482758620689655,5,13,14,10.5760955783978,0.12328395451121,0.75634761286879,0.0650570237117487,0.609443592037525,1.09,1.09,0.2,0.125,22.3427946523336,8e+06,44280.1345364062,8440.09220690112,0,17,22,0.9,0.28992245744584,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,245,-633.699670759283,,,0.00997023602043561
0.482758620689655,5,13,14,7.65199767441804,0.0562205336748478,0.0775110604864294,0.954479517329252,0.138495391597561,1.09,1.09,0.2,0.125,62.5219656971757,8e+06,15178.5311650001,6445.18423329744,0,17,22,0.9,0.444044840748252,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,246,-671.482952088676,,,0.0154428201847384
0.482758620689655,5,13,14,433.175676800649,0.0273184303544543,0.679694896799083,0.436816251956417,0.276538761117338,1.09,1.09,0.2,0.125,628.401814065518,8e+06,34790.0626576044,10140.2371995348,0,17,22,0.9,1.26450367887327,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,246,-758.010140308276,,,0.000615474040188028
0.482758620689655,5,13,14,10.8941282196706,0.09797515043289,0.922206811588065,0.0760036041406241,0.506178024732551,1.09,1.09,0.2,0.125,773.237210558112,8e+06,1325.56937098464,18721.2611606875,0,17,22,0.9,0.320313923177877,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,247,-645.619073761479,,,0.0119878388917532
0.482758620689655,5,13,14,7.93585873985068,0.0814797349660871,0.736979815572269,0.147414749271805,0.776471240693428,1.09,1.09,0.2,0.125,344.537933387397,8e+06,27788.4529433353,2372.74781239582,0,17,22,0.9,0.292102991035441,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,247,-637.936609646447,,,0.0100589586672462
0.482758620689655,5,13,14,3.68229153084095,0.141620164949227,0.803566224098615,0.339177902860661,0.164492042666029,1.09,1.09,0.2,0.125,280.315465596257,8e+06,25195.6147326428,5611.45042224677,0,17,22,0.9,0.279431386072362,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,248,-629.185914231732,,,0.0108863560750166
0.482758620689655,5,13,14,6.77426299877363,0.110016772525038,0.18138619639734,0.413508925814008,0.125687867209292,1.09,1.09,0.2,0.125,973.987558818885,8e+06,306.468798753492,12768.3831781918,0,17,22,0.9,0.306110498175197,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,248,-642.715488940516,,,0.015341104048487
0.482758620689655,5,13,14,4.87752200565273,0.140270681562456,0.0136902519577119,0.554509258803657,0.208517941640388,1.09,1.09,0.2,0.125,123.307963403428,8e+06,17458.5913988454,2358.50339145594,0,17,22,0.9,0.279105581449332,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,249,-629.273844638749,,,0.0078358003193653
0.482758620689655,5,13,14,5.13174766207472,0.138094350563621,0.0484042277092771,0.517785588122323,0.114189531027024,1.09,1.09,0.2,0.125,102.882191836036,8e+06,10858.9999328313,7723.34570579212,0,17,22,0.9,0.282798202032713,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,249,-632.418896266987,,,0.00873655466228528
0.482758620689655,5,13,14,327.232661132129,0.158279423571237,0.248457564820607,0.268702020469381,0.444019775672057,1.09,1.09,0.2,0.125,101.852007204671,8e+06,30407.0036476798,11716.8223687714,0,17,22,0.9,1.28278664539286,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,250,-758.494654973893,,,0.000354741379353987
0.482758620689655,5,13,14,322.664661235243,0.0389653576490441,0.219242069847771,0.231578285727085,0.518173978580115,1.09,1.09,0.2,0.125,189.924636055997,8e+06,21027.7636625526,10172.7151353346,0,17,22,0.9,1.25867271221686,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,250,-757.756014626638,,,0.000320829435386912
