"b_a","M_0","V_0","K_0","R_0","b_q","b_p","p_S","p_H_cond_S","phi_E","phi_U","phi_S","h_V","gamma","N_0","E_0","z_0","C_0","social_distancing_start_time","quarantine_start_time","PCR_sens","sigma_M","beta_w_3","beta_w_2","beta_w_1","beta_w_0","g_0","g_F","sigma_epsilon","G_w_y_scaling","msg","iter_num","param_index","loglik","nfail","trace_num","loglist.se"
0.0344827586206897,5,13,14,84.7136527469552,0.0506250092334075,0.0172487505817852,0.110535631931665,0.581277789216264,1.09,1.09,0.2,0.125,44.9379531153399,8e+06,8262.60982868858,7522.07541342852,0,17,22,0.9,0.280669691252213,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,18,-629.509807484492,,,0.00369755622037531
0.0344827586206897,5,13,14,16.3423647926459,0.132423004693555,0.0278615317596471,0.204922931097466,0.137004768793471,1.09,1.09,0.2,0.125,95.384233022604,8e+06,33858.4930113819,13369.970298159,0,17,22,0.9,0.271200407483465,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,18,-622.173239249245,,,0.00201532234300943
0.0344827586206897,5,13,14,4.77361078734651,0.12373533732897,0.0353212587345092,0.77682037724882,0.176074388683331,1.09,1.09,0.2,0.125,11.2263434734849,8e+06,12385.7558507952,1778.44348045866,0,17,22,0.9,0.27206437158142,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,19,-624.326379729808,,,0.00671869572446226
0.0344827586206897,5,13,14,14.3497216929894,0.129350442448548,0.0229054072223267,0.240257869194955,0.141646617764121,1.09,1.09,0.2,0.125,171.134935458545,8e+06,30715.9839722539,10579.3187261264,0,17,22,0.9,0.271337887900691,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,19,-622.400686470563,,,0.00412030092935575
0.0344827586206897,5,13,14,8.93241839867868,0.14261796242004,0.30709486505258,0.299793377331453,0.109845801654717,1.09,1.09,0.2,0.125,31.2114099595039,8e+06,15294.9527360389,14831.8647428511,0,17,22,0.9,0.273279591570923,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,20,-625.332521453123,,,0.00358556867670099
0.0344827586206897,5,13,14,31.8247605235297,0.0814791291682778,0.0208977632498089,0.165682234326064,0.526877929235678,1.09,1.09,0.2,0.125,32.2198452244466,8e+06,43426.7867554491,10609.5237794183,0,17,22,0.9,0.327300204749329,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,20,-648.984715342445,,,0.00467895734971099
0.0344827586206897,5,13,14,10.4614497736443,0.132256472049927,0.210090357975967,0.298579001497869,0.110881478010557,1.09,1.09,0.2,0.125,5.13966750276651,8e+06,11912.213777746,15547.146214639,0,17,22,0.9,0.279109649811931,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,21,-626.5046623327,,,0.00416884100833305
0.0344827586206897,5,13,14,16.5482030711284,0.125216088615508,0.0197691936348966,0.21988758109832,0.151539818042696,1.09,1.09,0.2,0.125,14.6275761363191,8e+06,32610.4631779035,10432.6751077201,0,17,22,0.9,0.272389792129824,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,21,-623.967452694994,,,0.0026657180735563
0.0344827586206897,5,13,14,20.3888434662995,0.101831344308017,0.740162116354028,0.117172653833987,0.569658190757279,1.09,1.09,0.2,0.125,22.9688705653718,8e+06,20066.4938145846,5530.29390526343,0,17,22,0.9,0.279364633578831,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,22,-625.829541579977,,,0.0031501163165633
0.0344827586206897,5,13,14,17.4489119911001,0.137647704072156,0.0513119350903541,0.185434408649199,0.13767837953592,1.09,1.09,0.2,0.125,7.40220704608145,8e+06,38985.7209837414,14282.7901584407,0,17,22,0.9,0.272413983965102,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,22,-622.434059762042,,,0.00405665442331386
0.0344827586206897,5,13,14,109.359638328393,0.0833793352818269,0.0161140594629475,0.0734146909842078,0.552662017491163,1.09,1.09,0.2,0.125,106.294978826056,8e+06,23418.670881164,10547.3448578369,0,17,22,0.9,0.274904004657336,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,23,-624.352293586768,,,0.00318461193299675
0.0344827586206897,5,13,14,3.21476421271613,0.123674322254941,0.93332321337227,0.981040820848729,0.112737792483294,1.09,1.09,0.2,0.125,5.6290724532844,8e+06,2093.74520054811,4778.63144159883,0,17,22,0.9,0.280369980884843,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,23,-628.001035102518,,,0.00395759893109088
0.0344827586206897,5,13,14,105.910857291992,0.0830628358809619,0.025414967505796,0.0745660135278739,0.542136449779,1.09,1.09,0.2,0.125,46.3157794351722,8e+06,16941.0250932976,12073.5980495991,0,17,22,0.9,0.276990680116922,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,24,-624.831847376375,,,0.00256757323250567
0.0344827586206897,5,13,14,16.5751679585775,0.157797415445471,0.989085356537617,0.0890308493858417,0.512728114278968,1.09,1.09,0.2,0.125,28.2847584606851,8e+06,31825.5701085912,10886.2435027347,0,17,22,0.9,0.286631436034799,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,24,-638.824344894658,,,0.0211011579556089
0.0344827586206897,5,13,14,106.052274631195,0.0753889829844289,0.0145270774491549,0.0776066480472374,0.564625614925122,1.09,1.09,0.2,0.125,10.3215333516183,8e+06,24039.5854427293,8649.99382748967,0,17,22,0.9,0.276470837043858,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,25,-623.271176561106,,,0.00438246911872989
0.0344827586206897,5,13,14,16.1101387970965,0.0919746854660215,0.830635606160355,0.161584445993507,0.608165945576323,1.09,1.09,0.2,0.125,169.355267659025,8e+06,16381.572117263,3351.61351553243,0,17,22,0.9,0.279314338994264,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,25,-625.878850516015,,,0.00276331134279778
0.0344827586206897,5,13,14,17.9667214969095,0.220849545435582,0.0378487019898426,0.500882463786579,0.0764942114717764,1.09,1.09,0.2,0.125,111.119998643399,8e+06,14709.2309275564,12759.9226464345,0,17,22,0.9,0.591902619929415,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,26,-684.813940112699,,,0.00198984137750562
0.0344827586206897,5,13,14,12.8127689356087,0.145977809510406,0.148389065380287,0.219033025359806,0.135067010205664,1.09,1.09,0.2,0.125,14.6659299841594,8e+06,33044.9540251685,12195.5456535164,0,17,22,0.9,0.272389899482721,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,26,-621.944331382426,,,0.00282159207068242
0.0344827586206897,5,13,14,75.5709526030832,0.0554320793656436,0.0326861939030485,0.109867446494912,0.599956726477975,1.09,1.09,0.2,0.125,475.946147388262,8e+06,14524.1904041879,6066.16714523534,0,17,22,0.9,0.278705895212644,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,27,-627.71426251356,,,0.00422967664383775
0.0344827586206897,5,13,14,5.58885065514199,0.199935290487223,0.907499264891235,0.250902144157393,0.113610051589136,1.09,1.09,0.2,0.125,42.8533563314308,8e+06,33870.5078466316,13395.5639788351,0,17,22,0.9,0.273542734506546,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,27,-626.236503535269,,,0.00314376814576365
0.0344827586206897,5,13,14,22.1177591681183,0.133033456212772,0.692418512371256,0.0920940456334954,0.547653505624153,1.09,1.09,0.2,0.125,19.5265916724544,8e+06,28328.6355365731,8571.24973622563,0,17,22,0.9,0.282838934886899,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,28,-629.32629355513,,,0.00273588155885169
0.0344827586206897,5,13,14,100.301025654872,0.0842269635047098,0.0375270127080865,0.0756796491963883,0.547547075125813,1.09,1.09,0.2,0.125,17.8544859084241,8e+06,17135.9579913173,12324.2474146004,0,17,22,0.9,0.278293297997986,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,28,-625.971488593001,,,0.00302963667503981
0.0344827586206897,5,13,14,68.3814628879065,0.0494439501138522,0.0257916451794556,0.131375613153807,0.602601512930273,1.09,1.09,0.2,0.125,39.8076563099113,8e+06,9853.75526424696,5732.19265017086,0,17,22,0.9,0.28073676388949,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,29,-629.568505315559,,,0.00261662885865317
0.0344827586206897,5,13,14,4.82183119759195,0.0856878106183461,0.191700706969042,0.906997007219045,0.503658099150812,1.09,1.09,0.2,0.125,132.468907888233,8e+06,8890.35564740596,5662.81229437215,0,17,22,0.9,0.369274684125446,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,29,-672.384392553358,,,0.00811201396514753
0.0344827586206897,5,13,14,58.5624962890575,0.11852144413011,0.172477509439278,0.0770195712143517,0.51231297043519,1.09,1.09,0.2,0.125,633.573008322666,8e+06,25709.1124138717,12746.6189383715,0,17,22,0.9,0.281095628801071,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,30,-626.738662835864,,,0.00295290585058015
0.0344827586206897,5,13,14,10.0842109603855,0.118033874736617,0.197609187055987,0.339261034957051,0.109015807517221,1.09,1.09,0.2,0.125,69.5756897765839,8e+06,806.229332861487,17329.4164132617,0,17,22,0.9,0.285169804355684,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,30,-634.13584325969,,,0.00519427566682582
0.0344827586206897,5,13,14,6.99367395120967,0.14623854529253,0.383566358781242,0.373819039831049,0.135178315228922,1.09,1.09,0.2,0.125,42.4232548863192,8e+06,19628.0244219126,7222.68984997556,0,17,22,0.9,0.271208929262199,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,31,-622.89376875668,,,0.00332916399725329
0.0344827586206897,5,13,14,37.7310533888719,0.0741158261270036,0.435282335459235,0.115542881332452,0.459035681372136,1.09,1.09,0.2,0.125,26.8512614992007,8e+06,329.514652918134,16083.5217386911,0,17,22,0.9,0.305310549510801,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,31,-638.771484151771,,,0.0169799957735401
0.0344827586206897,5,13,14,16.5323512419466,0.135753659219793,0.0486762902208875,0.196978585558147,0.140329934701305,1.09,1.09,0.2,0.125,15.5142016032856,8e+06,35629.0569424764,12873.3293798276,0,17,22,0.9,0.271532391719942,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,32,-622.100098118373,,,0.00173964081740055
0.0344827586206897,5,13,14,4.9203499073258,0.116703622632134,0.0203060454300411,0.790689507775073,0.14607968296519,1.09,1.09,0.2,0.125,49.170928991512,8e+06,9283.86645576686,2901.74050798477,0,17,22,0.9,0.270545442813912,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,32,-623.870617937997,,,0.0027805784140884
0.0344827586206897,5,13,14,6.71058381922636,0.130186123776231,0.25003041853987,0.468961874313659,0.119213114325038,1.09,1.09,0.2,0.125,46.4931380590662,8e+06,11448.4731290387,7722.24714276468,0,17,22,0.9,0.271740573238805,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,33,-623.536542947425,,,0.00404351882062274
0.0344827586206897,5,13,14,6.57902095953226,0.179181943950502,0.753859807001968,0.255125172813099,0.110822846060637,1.09,1.09,0.2,0.125,45.220197492601,8e+06,26776.6224138601,14962.2098555048,0,17,22,0.9,0.272959901354006,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,33,-627.533894363622,,,0.00428318091339914
0.0344827586206897,5,13,14,19.4501267578094,0.116497312700558,0.774766031068115,0.106149231440585,0.561398251061612,1.09,1.09,0.2,0.125,76.2728592284967,8e+06,24870.1640821186,6295.03925402903,0,17,22,0.9,0.279418493991412,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,34,-627.715594806581,,,0.00353579266735577
0.0689655172413793,5,13,14,75.1679668483611,0.0542790455284076,0.0180324315450487,0.0999037206228133,0.575489823573202,1.09,1.09,0.2,0.125,137.107603583392,8e+06,8479.92210826123,8630.10684538288,0,17,22,0.9,0.281544169946537,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,34,-628.773326942866,,,0.00479325402545298
0.0689655172413793,5,13,14,15.0302338608826,0.137062848994038,0.0603401002584497,0.189836624592207,0.134314075673521,1.09,1.09,0.2,0.125,32.8922601219362,8e+06,35120.7030354342,14947.0175152419,0,17,22,0.9,0.27202102057869,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,35,-622.334463891068,,,0.00187840084218783
0.0689655172413793,5,13,14,75.7559344744177,0.0764893808639008,0.0482872148089772,0.0797598108776803,0.547552906352983,1.09,1.09,0.2,0.125,24.7636824779567,8e+06,17621.8201116877,10013.0568218718,0,17,22,0.9,0.273176587201871,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",2,35,-623.439878720919,,,0.00240448633724339
0.0689655172413793,5,13,14,13.0175607631801,0.138060181795402,0.0756784779337913,0.218990779168538,0.13901970823175,1.09,1.09,0.2,0.125,40.3394481404399,8e+06,33804.1246144546,11654.3836806406,0,17,22,0.9,0.270361002810072,0.01215073,0.9810086,-37.23481,229.4094,1183.3,0.1162005,109.1121,0.162,"mif1",1,36,-621.999681376501,,,0.00200349465052741
